Executing: memtier_benchmark -h 128.110.218.200 -p 11211 --ratio=1:10 --test-time=30 --rate-limiting=1250 -t 8 -c 25 --key-pattern=P:P --key-maximum 1000000 -P memcache_text
8         Threads
25        Connections per thread
30        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets        19493.00          ---          ---         0.73009         0.52700         4.38300         7.99900      1311.39 
Gets       194887.74     77790.72    117097.02         0.71230         0.51100         4.31900         7.83900      9362.86 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     214380.73     77790.72    117097.02         0.71392         0.51100         4.31900         7.87100     10674.25 


Request Latency Distribution
Type     <= msec         Percent
GET      11.839       99.998
GET      11.903       99.998
GET      12.031       99.998
GET      12.095       99.998
GET      12.095       99.999
GET      12.223       99.999
GET      12.223       99.999
GET      12.287       99.999
GET      12.287       99.999
GET      12.351       99.999
GET      12.415       99.999
GET      12.479       99.999
GET      12.543       99.999
GET      12.607       99.999
GET      12.671       99.999
GET      12.735       99.999
GET      12.735       99.999
GET      12.735       99.999
GET      12.799       99.999
GET      12.863       99.999
GET      12.991      100.000
GET      13.503      100.000
GET      13.567      100.000
GET      13.567      100.000
GET      13.567      100.000
GET      13.567      100.000
GET      13.631      100.000
GET      13.631      100.000
GET      13.695      100.000
GET      13.695      100.000
GET      13.695      100.000
GET      13.695      100.000
GET      13.695      100.000
GET      13.695      100.000
GET      13.695      100.000
GET      13.695      100.000
GET      13.759      100.000
GET      13.887      100.000
GET      13.887      100.000
GET      14.207      100.000
GET      14.207      100.000
GET      14.271      100.000
GET      14.271      100.000
GET      14.335      100.000
GET      14.335      100.000
GET      14.335      100.000
GET      14.911      100.000
GET      14.911      100.000
GET      14.911      100.000
GET      17.279      100.000
GET      17.279      100.000
---
WAIT      0.000      100.000
